ID,x,y,last_snow,first_snow,ssl,swi,sfgws,year,scv,sos,eos,dop,pkv,climatic_balance,T_max_summer,TTP,Elev,DAH
20491,523659.198,5330065.319,164,77,87,52.484,3,2007,2,90,302,234,0.815476972198198,317.9,17.0824175824176,144,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,169,55,114,39.294,1,2008,3,108,310,233,0.853601265448783,40.8,17.6131868131868,125,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,183,93,90,39.629,0,2009,1,105,299,161,0.886582466861426,41,18.5230769230769,56,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,173,55,118,29.831,0,2010,3,118,311,185,0.849889893692708,122,18.3626373626374,67,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,126,79,47,41.468,1,2011,3,92,322,257,0.830772963078308,127.1,17.5,165,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,153,100,53,56.239,3,2012,2,94,320,192,0.848529479862309,82.8,18.7043956043956,98,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,176,93,83,30.119,0,2013,1,125,305,177,0.831505424814457,-163.1,19.2582417582418,52,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,155,47,108,48.638,3,2014,3,89,332,185,0.820717330772195,176.9,17.856043956044,96,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,164,101,63,44.529,0,2015,1,104,340,169,0.837334987521174,-158.6,20.9142857142857,65,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,168,99,69,54.446,6,2016,1,102,333,177,0.868704389542766,45.5,18.8857142857143,75,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,157,94,63,39.373,7,2017,1,105,304,170,0.837927064106273,-10.8,19.7879120879121,65,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,164,60,104,42.191,0,2018,2,104,344,160,0.855552845679052,-154,20.578021978022,56,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,166,93,73,34.292,4,2019,1,115,332,161,0.844459358972946,-79.8,20.6626373626374,46,1111.7986492654,-1.22709764426841
20491,523659.198,5330065.319,129,93,36,33.963,3,2020,2,100,313,200,0.798881439184123,-19.2,19.0648351648352,100,1111.7986492654,-1.22709764426841
20496,523659.198,5328907.037,86,86,0,29.356,0,2001,2,122,292,193,0.821890968231167,103.5,18.1120879120879,71,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,93,61,32,32.346,0,2002,3,117,287,209,0.801140300157233,46.4,18.2428571428571,92,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,168,58,110,32.562,0,2003,2,115,312,169,0.777326236535105,-203.8,22.9692307692308,54,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,177,129,48,26.664,0,2004,1,124,328,208,0.802552711442544,196.1,17.7461538461538,84,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,160,93,67,41.8,0,2005,2,113,300,177,0.796828415767251,38.9,17.9032967032967,64,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,196,63,133,26.088,0,2006,2,128,335,184,0.771817875453299,82.6,18.867032967033,56,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,0,0,0,37.648,0,2007,0,106,303,185,0.769082774107669,317.9,17.0824175824176,79,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,133,60,73,17.249,0,2008,3,129,306,193,0.822837196341613,40.8,17.6131868131868,64,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,172,101,71,47.816,0,2009,1,98,292,169,0.828408226524821,41,18.5230769230769,71,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,169,97,72,24.072,0,2010,2,125,308,193,0.795078855845127,122,18.3626373626374,68,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,0,0,0,33.958,0,2011,0,100,320,194,0.781934499189496,127.1,17.5,94,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,151,93,58,32.347,0,2012,1,120,308,177,0.817296998766308,82.8,18.7043956043956,57,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,176,72,104,32.431,0,2013,2,123,303,185,0.783372372572476,-163.1,19.2582417582418,62,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,154,66,88,36.632,3,2014,3,105,330,186,0.74528249415101,176.9,17.856043956044,81,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,159,93,66,37.296,0,2015,1,112,325,168,0.772085375870594,-158.6,20.9142857142857,56,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,170,96,74,33.772,0,2016,1,121,320,176,0.803434547377049,45.5,18.8857142857143,55,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,133,103,30,28.745,0,2017,2,119,305,209,0.767210664289906,-10.8,19.7879120879121,90,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,165,70,95,38.886,0,2018,2,107,306,162,0.808069167140295,-154,20.578021978022,55,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,152,93,59,32.593,4,2019,1,117,317,170,0.758834675994712,-79.8,20.6626373626374,53,1201.40698927988,-0.883237152429389
20496,523659.198,5328907.037,0,0,0,23.11,0,2020,0,117,303,200,0.732613701625197,-19.2,19.0648351648352,83,1201.40698927988,-0.883237152429389
20544,523659.198,5317787.532,0,0,0,106.371,0,2001,2,56,317,170,0.866206214282041,-26.7,20.3989010989011,114,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,86,77,9,43.332,0,2002,1,104,324,170,0.82394965597251,-5.6,20.2901098901099,66,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,148,111,37,34.774,0,2003,1,108,317,162,0.835141254782221,-214.1,25.0835164835165,54,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,148,106,42,34.944,0,2004,2,113,329,233,0.822848739951715,90.8,19.910989010989,120,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,156,109,47,55.677,1,2005,1,98,310,161,0.842946216713743,-56.5,19.9923076923077,63,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,178,99,79,44.934,0,2006,1,106,321,168,0.836630339531669,16.2,20.9538461538462,62,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,104,78,26,68.26,6,2007,2,73,301,168,0.845187511071534,213,19.1032967032967,95,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,93,69,24,35.43,0,2008,3,112,305,186,0.833846303358857,-1.79999999999999,19.6,74,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,167,61,106,45.472,0,2009,2,95,304,153,0.847625767363731,-2.8,20.5450549450549,58,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,170,104,66,30.589,0,2010,1,114,302,176,0.837892867563414,50.5,20.2241758241758,62,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,0,0,0,35.373,0,2011,0,95,320,154,0.805879581527902,90.7,19.4164835164835,59,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,149,81,68,45.911,1,2012,2,106,316,168,0.884667258960831,-6,20.743956043956,62,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,178,80,98,38.585,0,2013,2,115,300,177,0.835355886326975,-200.2,21.3494505494505,62,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,141,58,83,43.216,0,2014,3,93,326,210,0.827835333843177,51.4,19.8307692307692,117,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,161,93,68,45.926,0,2015,1,102,328,161,0.870931177242643,-218.4,23.0318681318681,59,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,171,124,47,47.88,1,2016,1,107,329,176,0.834741258229203,-39.8,20.9813186813187,69,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,143,101,42,32.93,1,2017,1,111,300,161,0.805785494669517,-77.9,22.0516483516484,50,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,168,85,83,55.978,0,2018,3,89,329,186,0.774121268355289,-139.3,22.7065934065934,97,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,148,93,55,32.488,1,2019,1,116,326,169,0.790567693278025,-118.9,22.7472527472527,53,1086.92803193777,-1.49420129880827
20544,523659.198,5317787.532,0,0,0,32.179,0,2020,0,101,309,168,0.789576625083776,-119,21.1252747252747,67,1086.92803193777,-1.49420129880827
20545,523659.198,5317555.876,0,0,0,84.939,0,2001,2,74,320,169,0.857694365601083,-26.7,20.3989010989011,95,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,86,77,9,36.469,0,2002,1,112,321,184,0.8211920071814,-5.6,20.2901098901099,72,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,144,93,51,34.774,0,2003,1,108,323,160,0.836146700136761,-214.1,25.0835164835165,52,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,151,93,58,34.944,0,2004,1,113,330,162,0.81878433980014,90.8,19.910989010989,49,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,156,109,47,54.552,1,2005,1,99,310,161,0.845844643061722,-56.5,19.9923076923077,62,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,183,96,87,29.192,0,2006,1,122,321,170,0.816398753670372,16.2,20.9538461538462,48,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,108,78,30,46.235,0,2007,2,94,300,176,0.85728293780503,213,19.1032967032967,82,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,83,64,19,34.332,0,2008,1,113,304,194,0.841212101736098,-1.79999999999999,19.6,81,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,167,61,106,45.472,0,2009,2,95,306,154,0.849156294578616,-2.8,20.5450549450549,59,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,170,97,73,26.826,0,2010,1,119,303,178,0.827117282368645,50.5,20.2241758241758,59,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,0,0,0,35.373,0,2011,0,95,323,241,0.790016275531437,90.7,19.4164835164835,146,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,150,82,68,48.933,1,2012,2,102,315,168,0.882410409435409,-6,20.743956043956,66,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,175,79,96,40.462,0,2013,2,113,305,177,0.840674200406246,-200.2,21.3494505494505,64,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,139,62,77,43.979,0,2014,3,92,326,233,0.822976490494392,51.4,19.8307692307692,141,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,160,93,67,47.931,0,2015,1,100,333,161,0.860445975249467,-218.4,23.0318681318681,61,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,173,93,80,46.75,1,2016,2,108,324,177,0.855567062837326,-39.8,20.9813186813187,69,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,142,105,37,37.32,3,2017,1,105,299,162,0.799297916154334,-77.9,22.0516483516484,57,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,168,85,83,55.978,0,2018,2,89,314,161,0.848677305957815,-139.3,22.7065934065934,72,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,151,93,58,35.035,1,2019,1,113,331,162,0.792311722279228,-118.9,22.7472527472527,49,1122.68471021976,-0.256391576036246
20545,523659.198,5317555.876,0,0,0,41.131,0,2020,0,90,310,170,0.790904421048663,-119,21.1252747252747,80,1122.68471021976,-0.256391576036246
20639,523890.854,5346512.921,0,0,0,88.501,0,2001,2,71,297,192,0.840317541839002,118,17.3307692307692,121,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,93,67,26,33.371,0,2002,3,115,305,242,0.78651236442759,53.4,17.5120879120879,127,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,175,60,115,29.142,0,2003,2,119,288,178,0.828247948826903,-198.1,22.256043956044,59,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,167,27,140,22.694,0,2004,3,128,334,202,0.854720325760067,210.8,17.0318681318681,74,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,158,93,65,37.861,0,2005,2,116,313,185,0.822215447373774,45.7,17.2395604395604,69,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,191,67,124,31.944,1,2006,3,121,330,200,0.830331331429519,93.4,18.2021978021978,79,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,93,93,0,45.029,0,2007,1,97,293,177,0.843040383353989,334.9,16.4472527472527,80,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,175,56,119,18.844,0,2008,3,127,304,217,0.837514661907706,51.4,16.9230769230769,90,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,183,53,130,26.312,0,2009,2,119,290,178,0.86143139335638,56.1,17.7604395604396,59,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,176,125,51,27.947,0,2010,1,118,301,200,0.832655875058531,134.3,17.6802197802198,82,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,95,63,32,32.718,1,2011,2,100,323,177,0.81843353364547,136.8,16.9703296703297,77,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,166,100,66,38.221,0,2012,1,114,310,185,0.828497203582287,90.5,18.343956043956,71,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,176,63,113,27.37,1,2013,3,127,305,217,0.852203306855162,-155.5,18.543956043956,90,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,151,48,103,40.947,3,2014,2,98,341,177,0.80887293906163,192.7,17.3769230769231,79,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,165,95,70,44.652,0,2015,2,103,345,193,0.821996439973893,-153.6,20.3384615384615,90,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,171,93,78,25.77,0,2016,1,128,343,177,0.817546734203725,52.4,18.4901098901099,49,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,152,99,53,37.441,7,2017,2,107,292,193,0.836199073041872,-1.7,19.1,86,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,181,43,138,30.526,0,2018,3,115,305,185,0.815277931534443,-150.7,19.8846153846154,70,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,169,93,76,27.111,4,2019,1,123,301,178,0.792413755364327,-73,20.0010989010989,55,1251.60092305556,1.42716515735031
20639,523890.854,5346512.921,0,0,0,30.925,0,2020,0,104,337,201,0.79310700547438,-12.8,18.3098901098901,97,1251.60092305556,1.42716515735031
20640,523890.854,5346281.264,0,0,0,126.181,0,2001,2,37,299,201,0.827302941851119,118,17.3307692307692,164,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,93,67,26,43.332,2,2002,3,103,308,249,0.787574196376949,53.4,17.5120879120879,146,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,173,63,110,32.364,0,2003,2,115,290,177,0.826035365923931,-198.1,22.256043956044,62,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,170,27,143,29.454,0,2004,3,120,335,216,0.836103939451799,210.8,17.0318681318681,96,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,160,93,67,58.736,2,2005,2,97,311,186,0.822463483160742,45.7,17.2395604395604,89,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,190,64,126,34.972,2,2006,3,118,339,201,0.82789248837645,93.4,18.2021978021978,83,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,93,93,0,43.205,0,2007,1,99,299,178,0.837804735857657,334.9,16.4472527472527,79,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,174,59,115,29.728,0,2008,2,116,307,169,0.833256284865912,51.4,16.9230769230769,53,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,183,53,130,26.312,0,2009,2,119,306,184,0.853596855789243,56.1,17.7604395604396,65,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,175,93,82,31.076,0,2010,2,114,301,209,0.827025052504607,134.3,17.6802197802198,95,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,84,61,23,38.725,1,2011,1,93,329,193,0.786786195954459,136.8,16.9703296703297,100,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,164,99,65,41.083,0,2012,1,111,311,185,0.83439222949383,90.5,18.343956043956,74,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,176,61,115,36.934,1,2013,3,118,304,202,0.845871214933374,-155.5,18.543956043956,84,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,157,46,111,42.379,3,2014,2,96,341,184,0.81616191349649,192.7,17.3769230769231,88,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,174,93,81,34.296,0,2015,2,115,343,192,0.826651462392527,-153.6,20.3384615384615,77,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,170,93,77,28.889,0,2016,1,125,343,177,0.807990032769085,52.4,18.4901098901099,52,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,150,93,57,39.568,7,2017,2,104,305,194,0.824435372046902,-1.7,19.1,90,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,179,47,132,34.723,0,2018,3,110,324,193,0.812880321106362,-150.7,19.8846153846154,83,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,168,94,74,33.23,4,2019,2,116,308,185,0.788341122314222,-73,20.0010989010989,69,1223.5380044413,-1.22915937028208
20640,523890.854,5346281.264,0,0,0,36.857,0,2020,0,96,346,200,0.792108317811924,-12.8,18.3098901098901,104,1223.5380044413,-1.22915937028208
20642,523890.854,5345817.951,0,0,0,56.864,0,2001,2,97,335,193,0.814783814303513,118,17.3307692307692,96,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,93,82,11,49.033,5,2002,3,96,311,256,0.827203633251379,53.4,17.5120879120879,160,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,163,93,70,48.272,6,2003,1,97,332,177,0.796528684604347,-198.1,22.256043956044,80,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,155,47,108,45.279,0,2004,3,103,335,210,0.81033192383738,210.8,17.0318681318681,107,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,0,0,0,128.444,0,2005,0,35,318,250,0.801808497725753,45.7,17.2395604395604,215,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,178,66,112,42.638,2,2006,3,111,340,242,0.808623610559222,93.4,18.2021978021978,131,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,0,0,0,133.96,0,2007,0,16,306,162,0.857480765529432,334.9,16.4472527472527,146,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,170,63,107,35.433,0,2008,2,111,310,177,0.826535464131651,51.4,16.9230769230769,66,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,177,63,114,33.321,0,2009,2,111,304,170,0.86130335470726,56.1,17.7604395604396,59,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,165,56,109,40.305,1,2010,3,104,315,249,0.811334206533315,134.3,17.6802197802198,145,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,86,67,19,56.176,5,2011,1,73,325,249,0.799918238488849,136.8,16.9703296703297,176,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,160,93,67,52.651,3,2012,1,97,314,177,0.815753834600156,90.5,18.343956043956,80,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,167,63,104,57.14,1,2013,3,100,309,184,0.829982312139913,-155.5,18.543956043956,84,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,152,49,103,53.464,8,2014,3,82,345,273,0.797833495801385,192.7,17.3769230769231,191,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,160,93,67,51.957,2,2015,1,96,346,168,0.808238818893337,-153.6,20.3384615384615,72,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,168,93,75,54.392,7,2016,2,101,344,193,0.845795616340196,52.4,18.4901098901099,92,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,133,93,40,61.709,8,2017,2,79,309,208,0.822897010746055,-1.7,19.1,129,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,168,62,106,47.793,0,2018,2,97,325,177,0.804359977715029,-150.7,19.8846153846154,80,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,152,80,72,50.692,8,2019,2,96,319,168,0.775238373218677,-73,20.0010989010989,72,1143.6940559086,0.255970674102632
20642,523890.854,5345817.951,0,0,0,61.208,0,2020,0,71,316,170,0.802293687887663,-12.8,18.3098901098901,99,1143.6940559086,0.255970674102632
20695,523890.854,5333540.164,86,84,2,44.831,6,2001,2,108,293,202,0.822619641376929,103.5,18.1120879120879,94,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,86,58,28,27.076,0,2002,1,123,294,233,0.832304970356074,46.4,18.2428571428571,110,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,166,61,105,23.81,0,2003,3,125,298,224,0.767763302637364,-203.8,22.9692307692308,99,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,154,93,61,23.072,0,2004,2,128,304,201,0.843586984246075,196.1,17.7461538461538,73,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,154,93,61,32.068,0,2005,2,122,302,184,0.843586456624786,38.9,17.9032967032967,62,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,181,70,111,30.925,0,2006,3,123,320,193,0.840972795683266,82.6,18.867032967033,70,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,121,96,25,38.424,0,2007,1,105,297,170,0.843260029081181,317.9,17.0824175824176,65,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,177,69,108,18.079,0,2008,2,128,293,178,0.892904540929053,40.8,17.6131868131868,50,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,168,64,104,47.816,0,2009,2,98,291,177,0.88950634623865,41,18.5230769230769,79,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,168,64,104,24.072,0,2010,2,125,293,177,0.849660762292529,122,18.3626373626374,52,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,130,57,73,30.631,0,2011,2,104,313,162,0.809168150453453,127.1,17.5,58,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,156,82,74,25.279,0,2012,2,127,295,178,0.862561118530227,82.8,18.7043956043956,51,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,174,72,102,32.431,0,2013,3,123,295,192,0.848922391050692,-163.1,19.2582417582418,69,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,153,93,60,32.15,0,2014,1,112,331,177,0.837617071706249,176.9,17.856043956044,65,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,151,96,55,33.255,0,2015,1,117,298,177,0.816505329018898,-158.6,20.9142857142857,60,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,178,93,85,28.218,0,2016,3,126,320,200,0.868842710108284,45.5,18.8857142857143,74,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,141,107,34,28.745,0,2017,2,119,294,225,0.852606326526491,-10.8,19.7879120879121,106,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,160,66,94,37.829,0,2018,2,108,296,184,0.821086268652589,-154,20.578021978022,76,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,162,93,69,25.45,3,2019,1,125,295,170,0.835807002920381,-79.8,20.6626373626374,45,1228.95763792506,1.34633741472209
20695,523890.854,5333540.164,93,93,0,23.643,1,2020,2,116,295,201,0.793185221094558,-19.2,19.0648351648352,85,1228.95763792506,1.34633741472209
20700,523890.854,5332381.883,86,85,1,36.006,0,2001,2,116,298,177,0.86713050683677,103.5,18.1120879120879,61,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,157,49,108,27.076,0,2002,2,123,293,176,0.844459195005099,46.4,18.2428571428571,53,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,168,56,112,31.737,0,2003,3,116,288,154,0.814026591541196,-203.8,22.9692307692308,38,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,176,29,147,21.135,0,2004,3,130,328,185,0.836828889223621,196.1,17.7461538461538,55,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,158,99,59,36.257,0,2005,1,118,307,177,0.884432574418867,38.9,17.9032967032967,59,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,187,93,94,38.802,1,2006,2,116,333,186,0.848597020063893,82.6,18.867032967033,70,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,138,94,44,36.897,0,2007,2,107,290,216,0.823601221904676,317.9,17.0824175824176,109,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,180,54,126,18.079,0,2008,2,128,302,178,0.88207413712737,40.8,17.6131868131868,50,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,181,68,113,35.331,0,2009,3,109,299,240,0.866831058893459,41,18.5230769230769,131,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,178,64,114,26.507,0,2010,3,122,308,185,0.884508070397753,122,18.3626373626374,63,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,148,71,77,34.83,1,2011,2,99,315,161,0.872190289692712,127.1,17.5,62,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,166,93,73,16.427,0,2012,1,136,313,178,0.903320157610313,82.8,18.7043956043956,42,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,180,93,87,19.707,0,2013,2,135,301,193,0.879008220402515,-163.1,19.2582417582418,58,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,161,55,106,32.15,0,2014,2,112,309,169,0.854138044218891,176.9,17.856043956044,57,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,161,76,85,36.458,0,2015,2,113,321,161,0.869437466394469,-158.6,20.9142857142857,48,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,175,117,58,30.443,0,2016,1,124,329,177,0.913516676746575,45.5,18.8857142857143,53,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,137,97,40,29.541,1,2017,1,118,301,177,0.868172896599914,-10.8,19.7879120879121,59,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,176,62,114,34.006,0,2018,3,112,303,234,0.846217906625226,-154,20.578021978022,122,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,179,93,86,28.119,4,2019,1,122,298,169,0.86159712400185,-79.8,20.6626373626374,47,1260.77243391446,-1.46087618402469
20700,523890.854,5332381.883,0,0,0,25.318,0,2020,0,113,307,250,0.775705020040649,-19.2,19.0648351648352,137,1260.77243391446,-1.46087618402469
20715,523890.854,5328907.037,86,85,1,32.681,0,2001,2,119,293,192,0.752890177224295,103.5,18.1120879120879,73,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,93,60,33,31.469,0,2002,3,118,288,232,0.749679140154992,46.4,18.2428571428571,114,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,165,57,108,35.971,0,2003,2,111,298,169,0.748571202772875,-203.8,22.9692307692308,58,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,177,128,49,24.906,0,2004,1,126,313,208,0.770523712515303,196.1,17.7461538461538,82,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,158,106,52,38.51,0,2005,1,116,302,177,0.721225121033013,38.9,17.9032967032967,61,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,194,63,131,30.925,0,2006,2,123,323,178,0.749291216071309,82.6,18.867032967033,55,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,93,93,0,48.311,1,2007,1,94,290,169,0.790169895280699,317.9,17.0824175824176,75,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,144,53,91,16.445,0,2008,3,130,305,194,0.759171118229578,40.8,17.6131868131868,64,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,183,93,90,29.472,0,2009,2,115,296,169,0.825600107482302,41,18.5230769230769,54,1186.00363596759,-1.13596166552769
20715,523890.854,5328907.037,166,93,73,28.148,0,2010,2,120,301,200,0.751244142109743,122,18.3626373626374,80,1186.00363596759,-1.13596166552769
